"State","Chamber","District","Name","Twitter","Party","office.firstElect","office.lastElect","committee.count","mov02","ethnicity","male","year_first_elected","seniority","leadership","professional","election18","legprofscore","term_limit","term_length","has_term_limits","last_term","staff","legprofscore_sd","staff_sd","committee.count_sd","seniority_sd","mov02_sd"
"UT","House/Assembly","25","Joel K. Briscoe","repbriscoe","Democratic","07/21/2010","11/06/2018",10,82.3,"white",1,2010,9,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.966967421642305,0.116247779011997,0.937190553418541
"UT","House/Assembly","26","Angela Romero","repangelaromero","Democratic","11/06/2012","11/06/2018",9,56.4,"hispanic",0,2012,7,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.717958136815686,-0.15392147783659,0.225246063714183
"UT","House/Assembly","27","Michael S. Kennedy","mikekennedyutah","Republican",NA,NA,NA,56.5,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.227994884137752
"UT","House/Assembly","28","Brian S. King","repbrianking","Democratic","11/04/2008","11/06/2018",10,100,"white",1,2008,11,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.966967421642305,0.386417035860584,1.42373176839025
"UT","House/Assembly","29","Lee B. Perry","leeperryut","Republican","11/02/2010","11/06/2018",10,59.2,"white",1,2010,9,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.966967421642305,0.116247779011997,0.302213035574114
"UT","House/Assembly","3","Val K. Potter","","Republican","11/08/2016","11/06/2018",5,52.9,"white",0,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,-0.694259991533765,0.12903734888927
"UT","House/Assembly","30","Mike Winder","mike_winder","Republican","11/08/2016","11/06/2018",6,13.2,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.0290697176641724,-0.694259991533765,-0.962244359267604
"UT","House/Assembly","31","Elizabeth Weight","repeweight","Democratic","11/08/2016","11/06/2018",4,26.3,"white",0,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.527088287317411,-0.694259991533765,-0.602148883780071
"UT","House/Assembly","32","LaVar Christensen","lavarcpg","Republican","11/08/2016","11/06/2018",7,14.1,"white",0,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,-0.694259991533765,-0.937504975455484
"UT","House/Assembly","33","Craig Hall","hcraighall","Republican","11/06/2012","11/06/2018",8,16.3,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.468948851989066,-0.15392147783659,-0.877030926136967
"UT","House/Assembly","34","Karen Kwan","repkarenkwan","Democratic","11/08/2016","11/06/2018",9,19.9,"asian",0,2016,3,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.717958136815686,-0.694259991533765,-0.778073390888484
"UT","House/Assembly","35","Mark A. Wheatley","repmarkwheatley","Democratic","11/02/2004","11/06/2018",11,36.1,"white",1,2004,15,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.21597670646892,0.926755549557759,-0.332764482270314
"UT","House/Assembly","36","Patrice M. Arent","reppatricearent","Democratic","11/02/2010","11/06/2018",7,25.9,"white",1,2010,9,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,0.116247779011997,-0.613144165474347
"UT","House/Assembly","37","Carol Spackman Moss","repcarolmoss","Democratic","11/08/2016","11/06/2018",9,25.6,"white",0,2016,3,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.717958136815686,-0.694259991533765,-0.621390626745054
"UT","House/Assembly","38","Eric K. Hutchings","","Republican","08/2001","11/06/2018",6,1.4,"white",1,2001,18,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.0290697176641724,1.33200943483064,-1.28660516924874
"UT","House/Assembly","39","James A. Dunnigan","repjimdunnigan","Republican",NA,NA,NA,12.7,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.975988461385449
"UT","House/Assembly","4","Edward H. Redd","ed_redd","Republican",NA,NA,NA,21.7,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.728594623264243
"UT","House/Assembly","40","Lynn N. Hemingway","rephemingway","Democratic",NA,NA,NA,42.7,"white",0,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.151342334314763
"UT","House/Assembly","41","Daniel McCay","danmccay","Republican",NA,NA,NA,40.3,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.217314024480418
"UT","House/Assembly","42","Kim Coleman","kimfcoleman","Republican","11/04/2014","11/06/2018",5,33.9,"white",0,2014,5,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,-0.424090734685178,-0.393238531588831
"UT","House/Assembly","43","Cheryl K. Acton","","Republican","09/18/2017","11/06/2018",5,3.4,"white",0,2017,2,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,-0.829344619958059,-1.23162876077736
"UT","House/Assembly","44","Bruce R. Cutler","bruce_cutler","Republican",NA,NA,NA,10.1,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-1.04745779239824
"UT","House/Assembly","45","Steve Eliason","steveeliason","Republican","11/02/2010","11/06/2018",5,100,"white",1,2010,9,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,0.116247779011997,1.42373176839025
"UT","House/Assembly","46","Marie H. Poulson","","Democratic","11/04/2008","11/06/2018",10,28,"white",0,2008,11,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.966967421642305,0.386417035860584,-0.555418936579399
"UT","House/Assembly","47","Ken Ivory","kenivoryut","Republican",NA,NA,NA,7.2,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-1.12717358468174
"UT","House/Assembly","48","Keven J. Stratton","kevenstratton","Republican","05/08/2012","11/06/2018",7,73.9,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,-0.15392147783659,0.70628963783875
"UT","House/Assembly","49","Robert M. Spendlove","spendloverobert","Republican","01/09/2014","11/06/2018",11,2.9,"white",1,2014,5,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.21597670646892,-0.424090734685178,-1.24537286289521
"UT","House/Assembly","5","R. Curt Webb","curtwebbutah","Republican",NA,NA,NA,51.4,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.0878050425357353
"UT","House/Assembly","50","Susan Pulsipher","","Republican","11/08/2016","11/06/2018",5,39.1,"white",0,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,-0.694259991533765,-0.250299869563246
"UT","House/Assembly","51","Gregory H. Hughes","ghughes51","Republican",NA,NA,NA,21.9,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.723096982417105
"UT","House/Assembly","52","John Knotwell","johnknotwellut","Republican",NA,NA,NA,33,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.417977915400952
"UT","House/Assembly","53","Logan Wilde","rrlwildewilde","Republican","11/08/2016","11/06/2018",8,29.9,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.468948851989066,-0.694259991533765,-0.503191348531589
"UT","House/Assembly","54","Tim Quinn","reptimquinn","Republican","11/08/2016","11/06/2018",6,0.8,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.0290697176641724,-0.694259991533765,-1.30309809179015
"UT","House/Assembly","55","Scott H. Chew","","Republican","11/04/2014","11/06/2018",6,78.7,"asian",1,2014,5,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.0290697176641724,-0.424090734685178,0.838233018170059
"UT","House/Assembly","56","Kay J. Christofferson","","Republican","11/06/2012","11/06/2018",6,100,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.0290697176641724,-0.15392147783659,1.42373176839025
"UT","House/Assembly","57","Brian M. Greene","briangreeneld57","Republican",NA,NA,NA,52.3,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.112544426347856
"UT","House/Assembly","58","Derrin Owens","derrinowens","Republican","08/10/2015","11/06/2018",6,65.8,"white",1,2015,4,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.0290697176641724,-0.559175363109471,0.483635183529664
"UT","House/Assembly","59","Val L. Peterson","_valpeterson","Republican","11/02/2010","11/06/2018",9,65.8,"white",0,2010,9,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.717958136815686,0.116247779011997,0.483635183529664
"UT","House/Assembly","6","Cory Maloy","cory_maloy","Republican","11/08/2016","11/06/2018",5,100,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,-0.694259991533765,1.42373176839025
"UT","House/Assembly","60","Brad M. Daw","braddaw","Republican","11/04/2014","11/06/2018",7,43.8,"white",1,2014,5,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,-0.424090734685178,-0.121105309655505
"UT","House/Assembly","61","Keith Grover","keithgroverut","Republican","2018","11/06/2018",16,62.1,"white",1,2018,1,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,2.46102313060202,-0.964429248382352,0.381928827857613
"UT","House/Assembly","62","Jon E. Stanard","","Republican",NA,NA,NA,100,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,1.42373176839025
"UT","House/Assembly","63","Dean Sanpei","","Republican",NA,NA,NA,100,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,1.42373176839025
"UT","House/Assembly","64","Norman K Thurston","normthurston","Republican","11/04/2014","11/06/2018",7,25.1,"white",1,2014,5,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,-0.424090734685178,-0.635134728862899
"UT","House/Assembly","65","Francis D. Gibson","votegibson","Republican","11/04/2008","11/06/2018",11,52.8,"white",1,2008,11,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.21597670646892,0.386417035860584,0.126288528465701
"UT","House/Assembly","66","Mike K. McKell","mikemckellutah","Republican","11/06/2012","11/06/2018",10,66.8,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.966967421642305,-0.15392147783659,0.511123387765354
"UT","House/Assembly","67","Marc K. Roberts","repmarcroberts","Republican","11/06/2012","11/06/2018",7,100,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,-0.15392147783659,1.42373176839025
"UT","House/Assembly","68","Merrill F. Nelson","","Republican","11/06/2012","11/06/2018",4,55.3,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.527088287317411,-0.15392147783659,0.195009039054924
"UT","House/Assembly","69","Christine F Watkins","repwatkins","Republican","11/08/2016","11/06/2018",7,44.2,"white",0,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,-0.694259991533765,-0.110110027961229
"UT","House/Assembly","7","Justin L. Fawson","utahlegdist7","Republican",NA,NA,NA,32,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.445466119636641
"UT","House/Assembly","70","Carl R. Albrecht","","Republican","11/08/2016","11/06/2018",7,58.9,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.219939567162447,-0.694259991533765,0.293966574303407
"UT","House/Assembly","71","Bradley G. Last","","Republican","11/05/2002","11/06/2018",5,57.3,"white",1,2002,17,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,1.19692480640635,0.249985447526303
"UT","House/Assembly","72","John R. Westwood","","Republican",NA,NA,NA,57.9,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.266478370067717
"UT","House/Assembly","73","Mike Noel","mikenoelhd73","Republican",NA,NA,NA,34.9,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.365750327353142
"UT","House/Assembly","74","V. Lowry Snow","lowrysnow","Republican","01/11/2012","11/06/2018",9,52.5,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.717958136815686,-0.15392147783659,0.118042067194994
"UT","House/Assembly","75","Walt Brooks","","Republican","11/08/2016","11/06/2018",5,67,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,-0.278079002490792,-0.694259991533765,0.516621028612492
"UT","House/Assembly","8","Gage Froerer","gage_froerer","Republican",NA,NA,NA,1.6,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-1.2811075284016
"UT","House/Assembly","9","Jeremy A. Peterson","jpetersoninutah","Republican",NA,NA,NA,5.9,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-1.16290825018814
"UT","Senate","1","Luz Escamilla","senatorluz","Democratic","11/04/2008","11/08/2016",16,58.82,"hispanic",0,2008,11,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,2.46102313060202,0.386417035860584,0.291767517964552
"UT","Senate","10","Lincoln Fillmore","lincolnfillmore","Republican","01/05/2016","11/08/2016",16,70.26,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,2.46102313060202,-0.694259991533765,0.60623257442084
"UT","Senate","11","Howard A. Stephenson","senhoward","Republican",NA,NA,NA,35.5,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.349257404811728
"UT","Senate","12","Daniel W. Thatcher","senthatcher","Republican","11/02/2010","11/06/2018",11,5.2,"white",1,2010,9,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.21597670646892,0.116247779011997,-1.18214999315312
"UT","Senate","13","Jake Anderegg","political_jake","Republican","11/08/2016","11/08/2016",11,100,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.21597670646892,-0.694259991533765,1.42373176839025
"UT","Senate","14","Dan Hemmert","","Republican","08/26/2016","11/08/2016",16,86.29,"white",1,2016,3,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,2.46102313060202,-0.694259991533765,1.04686848831894
"UT","Senate","15","Margaret Dayton","sendayton","Republican",NA,NA,NA,63.4,"white",0,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.417663493364009
"UT","Senate","16","Curtis S. Bramble","curtbramble","Republican",NA,NA,NA,80.84,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.897057775234435
"UT","Senate","17","Peter C. Knudson","senatorknudson","Republican",NA,NA,NA,55.7,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.2060043207492
"UT","Senate","18","Ann Millner","annmillner","Republican","11/04/2014","11/06/2018",14,33.9,"white",0,2014,5,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.96300456094878,-0.424090734685178,-0.393238531588831
"UT","Senate","19","Allen M. Christensen","","Republican","11/02/2004","11/08/2016",11,56.17,"white",1,2004,15,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.21597670646892,0.926755549557759,0.218923776739974
"UT","Senate","2","Jim Dabakis","jimdabakis","Democratic",NA,NA,NA,53.3,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,0.140032630583545
"UT","Senate","20","Gregg Buxton","","Republican","11/08/2016","11/08/2016",13,69.31,"white",1,2016,3,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.71399527612216,-0.694259991533765,0.580118780396935
"UT","Senate","21","Jerry W. Stevenson","sen_stevenson","Republican","2010","11/06/2018",11,43.4,"white",1,2010,9,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.21597670646892,0.116247779011997,-0.132100591349781
"UT","Senate","22","J. Stuart Adams","jstuartadams","Republican","2009","11/06/2018",13,100,"white",1,2009,10,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.71399527612216,0.251332407436291,1.42373176839025
"UT","Senate","23","Todd Weiler","goptodd","Republican","01/13/2012","11/08/2016",12,68.17,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.46498599129554,-0.15392147783659,0.548782227568248
"UT","Senate","24","Ralph Okerlund","ralphokerlund","Republican","11/04/2008","11/08/2016",8,100,"white",1,2008,11,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,0.468948851989066,0.386417035860584,1.42373176839025
"UT","Senate","25","Lyle W. Hillyard","senlylehillyard","Republican","11/1984","11/08/2016",14,100,"white",1,1984,35,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.96300456094878,3.62844811804363,1.42373176839025
"UT","Senate","26","Kevin T. Van Tassell","","Republican",NA,NA,NA,27.8,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.560916577426537
"UT","Senate","27","David P. Hinkins","","Republican","11/04/2008","11/08/2016",12,69.26,"white",1,2008,11,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.46498599129554,0.386417035860584,0.57874437018515
"UT","Senate","28","Evan J. Vickers","","Republican","11/06/2012","11/06/2018",16,58.3,"white",1,2012,7,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,2.46102313060202,-0.15392147783659,0.277473651761993
"UT","Senate","29","Don L. Ipson","donnieipson","Republican","11/08/2016","11/08/2016",13,77.93,"white",1,2016,3,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.71399527612216,-0.694259991533765,0.817067100908578
"UT","Senate","3","Gene Davis","","Democratic","11/03/1998","11/06/2018",16,40.1,"white",1,1998,21,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,2.46102313060202,1.73726332010352,-0.222811665327556
"UT","Senate","4","Jani Iwamoto","janiiwamoto","Democratic","11/04/2014","11/06/2018",16,34.2,"asian",1,2014,5,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,2.46102313060202,-0.424090734685178,-0.384992070318124
"UT","Senate","5","Karen Mayne","karenmayneut5","Democratic","01/01/2008","11/06/2018",30,37.3,"white",0,2008,11,1,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,5.94715311817469,0.386417035860584,-0.299778637187487
"UT","Senate","6","Wayne A. Harper","","Republican","11/06/2012","11/08/2016",14,60.38,"white",1,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.96300456094878,-0.15392147783659,0.334649116572227
"UT","Senate","7","Deidre M. Henderson","deidrehenderson","Republican","11/06/2012","11/08/2016",12,83.65,"white",0,2012,7,0,"Least Professional","No election",0.064999998,1000,NA,0,0,227,-1.16003190296382,-0.97989016072438,1.46498599129554,-0.15392147783659,0.974299629136722
"UT","Senate","8","Brian E. Shiozawa","","Republican",NA,NA,NA,14.2,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.934756155031915
"UT","Senate","9","Wayne L. Niederhauser","waynenieder","Republican",NA,NA,NA,31.8,"white",1,NA,NA,NA,"Least Professional","No election",0.064999998,1000,NA,0,NA,227,-1.16003190296382,-0.97989016072438,NA,NA,-0.450963760483779
"VA","House/Assembly","1","Terry G. Kilgore","delterrykilgore","Republican","11/02/1993","11/03/2009",14,76.19,"white",1,1993,26,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,1.96300456094878,2.41268646222499,0.769237625538478
"VA","House/Assembly","10","J. Randall Minchew","randyminchew","Republican",NA,NA,NA,51.95,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.102923554865365
"VA","House/Assembly","100","Robert S. Bloxom, Jr.","robbloxom","Republican",NA,NA,NA,52.23,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.110620252051358
"VA","House/Assembly","11","Sam Rasoul","sam_rasoul","Democratic","01/07/2014","11/07/2017",12,100,"white",1,2014,5,1,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,1.46498599129554,-0.424090734685178,1.42373176839025
"VA","House/Assembly","12","Joseph R. Yost","yostfordelegate","Republican",NA,NA,NA,54.44,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.171369183412231
"VA","House/Assembly","13","Robert G. Marshall","robertgmarshall","Republican","11/06/2001","11/03/2009",12,53.93,"white",1,2001,18,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,1.46498599129554,1.33200943483064,0.15735019925203
"VA","House/Assembly","14","Daniel W. Marshall, III","","Republican","11/08/2001","11/03/2009",17,100,"white",1,2001,18,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,2.71003241542864,1.33200943483064,1.42373176839025
"VA","House/Assembly","15","C. Todd Gilbert","ctoddgilbert","Republican","11/08/2005","11/03/2009",15,100,"white",1,2005,14,1,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,2.2120138457754,0.791670921133465,1.42373176839025
"VA","House/Assembly","16","Les R. Adams","lesadamsva","Republican","11/05/2013","11/07/2017",17,100,"white",0,2013,6,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,2.71003241542864,-0.289006106260884,1.42373176839025
"VA","House/Assembly","17","Christopher T. Head","delchrishead","Republican","11/08/2011","11/07/2017",13,60.65,"white",1,2011,8,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,1.71399527612216,-0.0188368494122967,0.342070931715863
"VA","House/Assembly","18","Michael J. Webert","michaelwebert","Republican",NA,NA,NA,60.45,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.336573290868726
"VA","House/Assembly","19","Terry L. Austin","terryaustin4hod","Republican","11/05/2013","11/07/2017",15,100,"white",1,2013,6,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,2.2120138457754,-0.289006106260884,1.42373176839025
"VA","House/Assembly","2","L. Mark Dudenhefer","markdudenhefer","Republican",NA,NA,NA,63.14,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.41051656026273
"VA","House/Assembly","20","Richard P. Bell","deldickiebell","Republican",NA,NA,NA,54.57,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.174942649962871
"VA","House/Assembly","21","Ronald A. Villanueva","delrvillanueva","Republican",NA,NA,NA,52.58,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.120241123533849
"VA","House/Assembly","22","Kathy J. Byron","kathybyron","Republican","11/04/1997","11/03/2009",16,100,"white",0,1997,22,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,2.46102313060202,1.87234794852781,1.42373176839025
"VA","House/Assembly","23","T. Scott Garrett","","Republican","11/03/2009","11/03/2009",20,65.75,"white",1,2009,10,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,3.4570602699085,0.251332407436291,0.48226077331788
"VA","House/Assembly","24","Benjamin L. Cline","","Republican",NA,NA,NA,72.19,"white",1,NA,NA,NA,"Middle-ground","No election",0.131,1000,NA,0,NA,822,-0.745907026846749,-0.316268404423457,NA,NA,0.65928480859572
"VA","House/Assembly","25","R. Steven Landes","steve_landes","Republican","11/07/1995","11/03/2009",23,58.05,"white",1,1995,24,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,4.20408812438836,2.1425172053764,0.27060160070307
"VA","House/Assembly","26","Tony O. Wilt","deltonywilt","Republican","06/15/2010","11/07/2017",12,54.6,"white",1,2010,9,0,"Middle-ground","No election",0.131,1000,NA,0,0,822,-0.745907026846749,-0.316268404423457,1.46498599129554,0.116247779011997,0.175767296089942
